GeneID	ExpectedReadCount	TPM
Gene01198	50.01	1.68
Gene01199	19	1.74
Gene01200	1	4.66
Gene01201	5	0.77
Gene01202	2	0.73
Gene01203	61	3.83
Gene01204	23	48.07
Gene01205	6.98	2.04
Gene01206	512	23.5
Gene01207	39	3.08
Gene01208	101	9.72
Gene01209	142	10.14
Gene01210	0	0
Gene01211	14	0.52
Gene01212	0	0
Gene01213	20	2.51
Gene01214	54	11.13
Gene01215	0	0
Gene01216	183	11.93
Gene01217	3	1.25
Gene01218	26	5
Gene01219	22	2.58
Gene01220	315.8	12.46
Gene01221	0	0
Gene01222	478	65.68
Gene01223	0	0
Gene01224	1	0.08
Gene01225	12	0.88
Gene01226	0	0
Gene01227	0	0
Gene01228	30	3.75
Gene01229	3	0.11
Gene01230	0	0
Gene01231	472	12.96
Gene01232	75	4.79
Gene01233	390	63.6
Gene01234	3	0.56
Gene01235	71	9.57
Gene01236	4.46	0.51
Gene01237	161.48	18.35
Gene01238	1	0.51
Gene01239	31	1.01
Gene01240	194	29.71
Gene01241	0	0
Gene01242	0	0
Gene01243	98	19.02
Gene01244	48	1.5
Gene01245	0	0
Gene01246	130	4.79
Gene01247	308	27.46
Gene01248	3	0.19
Gene01249	124	10.45
Gene01250	2	0.19
Gene01251	0	0
Gene01252	347	17.55
Gene01253	56	5.85
Gene01254	1889	53.59
Gene01255	239	9.68
Gene01256	771.98	31.47
Gene01257	152	14.79
Gene01258	0	0
Gene01259	0	0
Gene01260	1209	43.83
Gene01261	281	20.65
Gene01262	910	76.81
Gene01263	16	13.69
Gene01264	77	10.41
Gene01265	1	1.37
Gene01266	14	0.9
Gene01267	4	6.93
Gene01268	0	0
Gene01269	0	0
Gene01270	6	0.4
Gene01271	0	0
Gene01272	267	11.88
Gene01273	49	3.26
Gene01274	337	16.88
Gene01275	0	0
Gene01276	0	0
Gene01277	35	2.02
Gene01278	38	13.7
Gene01279	318	15.32
Gene01280	17	0.48
Gene01281	225	24.15
Gene01282	3	0.12
Gene01283	11	11.57
Gene01284	207	11.89
Gene01285	0	0
Gene01286	308	5.74
Gene01287	0	0
Gene01288	31	4.83
Gene01289	0	0
Gene01290	129	16.31
Gene01291	0	0
Gene01292	180	6.22
Gene01293	39	12.28
Gene01294	2	2.03
Gene01295	0	0
Gene01296	294	34.9
Gene01297	85	7.53
Gene01298	102	24.81
Gene01299	23	3.75
Gene01300	16	2.17
Gene01301	0	0
Gene01302	0	0
Gene01303	167	35.62
Gene01304	0	0
Gene01305	80	7.7
Gene01306	0	0
Gene01307	25	1.84
Gene01308	0	0
Gene01309	23	7.62
Gene01310	193	12.41
Gene01311	0	0
Gene01312	0	0
Gene01313	0	0
Gene01314	490.72	23.91
Gene01315	92	4.25
Gene01316	0	0
Gene01317	0	0
Gene01318	3	0.29
Gene01319	0	0
Gene01320	132	6.45
Gene01321	1808	103.05
Gene01322	5	1.33
Gene01323	7	0.54
Gene01324	403	22.17
Gene01325	17.76	0.75
Gene01326	39	1.58
Gene01327	5	0.5
Gene01328	30	2.25
Gene01329	1087	45.98
Gene01330	312	18.15
Gene01331	1215	57.49
Gene01332	22	3.87
Gene01333	1253	92.73
Gene01334	510	32.07
Gene01335	13	8.46
Gene01336	80.76	14.43
Gene01337	134	5.15
Gene01338	28	2.5
Gene01339	148	12.02
Gene01340	100	4.01
Gene01341	38	7.69
Gene01342	7	24.66
Gene01343	166	13.1
Gene01344	11	3.67
Gene01345	41	27.76
Gene01346	0	0
Gene01347	0	0
Gene01348	582	20.18
Gene01349	52	6.61
Gene01350	43	29.51
Gene01351	0	0
Gene01352	0	0
Gene01353	51.7	3.41
Gene01354	0	0
Gene01355	0	0
Gene01356	371	15.08
Gene01357	20	1.06
Gene01358	182	19.44
Gene01359	5	0.55
Gene01360	22	5.6
Gene01361	160	6.25
Gene01362	369	83.21
Gene01363	161	3.68
Gene01364	0	0
Gene01365	244	11.94
Gene01366	274	8.97
Gene01367	167	9.82
Gene01368	30	11.75
Gene01369	116	8.54
Gene01370	4036	133.51
Gene01371	472	11.16
Gene01372	0	0
Gene01373	106	10.36
Gene01374	214	6.02
Gene01375	72	10.57
Gene01376	16	0.66
Gene01377	0	0
Gene01378	373	97.24
Gene01379	2	0.26
Gene01380	155	25.87
Gene01381	592	126.89
Gene01382	127	18.59
Gene01383	45	18.1
Gene01384	0	0
Gene01385	96	14.2
Gene01386	576	21.77
Gene01387	92	5.52
Gene01388	0	0
Gene01389	123	26.36
Gene01390	38	1.07
Gene01391	0	0
Gene01392	92	2.84
Gene01393	100	9.29
Gene01394	74	2.04
Gene01395	0	0
Gene01396	50	6.38
Gene01397	545	18.8
Gene01398	44	1.3
Gene01399	46	17.42
Gene01400	159	30.86
Gene01401	33	3.87
Gene01402	2	0.09
Gene01403	102	5.28
Gene01404	0	0
Gene01405	24	2.47
Gene01406	49	3.7
Gene01407	0	0
Gene01408	1	0.73
Gene01409	34	12.07
Gene01410	186	8.02
Gene01411	0	0
Gene01412	113	3.92
Gene01413	56	5.17
Gene01414	85	7.13
Gene01415	152	13.67
Gene01416	0	0
Gene01417	112	17.86
Gene01418	150	11.01
Gene01419	11	0.38
Gene01420	0	0
Gene01421	2	4.7
Gene01422	285	22.66
Gene01423	10	1.25
Gene01424	5	0.92
Gene01425	984	76.82
Gene01426	4	3.42
Gene01427	65	2.83
Gene01428	57	5.45
Gene01429	50	3.02
Gene01430	634	21.15
Gene01431	0	0
Gene01432	2009	94.54
Gene01433	0	0
Gene01434	0	0
Gene01435	23	4.4
Gene01436	82	3.77
Gene01437	0	0
Gene01438	27	1.49
Gene01439	529	14.94
Gene01440	15	1.23
Gene01441	106	3.38
Gene01442	2	2.03
Gene01443	95	3.33
Gene01444	306	11.55
Gene01445	350	49.69
Gene01446	57	4.65
Gene01447	0	0
Gene01448	0	0
Gene01449	19	1.53
Gene01450	21	2.08
Gene01451	67	16.3
Gene01452	2	11.14
Gene01453	246	18.36
Gene01454	0	0
Gene01455	472	20.33
Gene01456	37	2.06
Gene01457	0	0
Gene01458	4	0.28
Gene01459	66	10.33
Gene01460	95	27.02
Gene01461	0	0
Gene01462	0	0
Gene01463	288	47.15
Gene01464	7	7.36
Gene01465	1210	55.47
Gene01466	0	0
Gene01467	0	0
Gene01468	0	0
Gene01469	88	16.48
Gene01470	0	0
Gene01471	67	9.54
Gene01472	0	0
Gene01473	0	0
Gene01474	6	1.02
Gene01475	242	31.15
Gene01476	0	0
Gene01477	150	12.46
Gene01478	13	0.44
Gene01479	63	6.2
Gene01480	448	13.64
Gene01481	0	0
Gene01482	82	4.83
Gene01483	5	0.26
Gene01484	51	5.56
Gene01485	169	15.1
Gene01486	112	14.33
Gene01487	81	2.9
Gene01488	0	0
Gene01489	157	15.17
Gene01490	0	0
Gene01491	10	4.87
Gene01492	0	0
Gene01493	365	19.72
Gene01494	20	3.21
Gene01495	2	0.21
Gene01496	1	0.14
Gene01497	284	17.86
Gene01498	156	20.7
Gene01499	1112	50.28
Gene01500	7	0.45
Gene01501	100	10.76
Gene01502	2	0.27
Gene01503	50	6.59
Gene01504	30	6.7
Gene01505	279	41.69
Gene01506	239	7.67
Gene01507	604	11.19
Gene01508	0	0
Gene01509	105	9.15
Gene01510	247	21.8
Gene01511	637	35
Gene01512	96	2.15
Gene01513	12	29.08
Gene01514	0	0
Gene01515	516	16.01
Gene01516	3894	107.89
Gene01517	224	32.45
Gene01518	7	5.9
Gene01519	0	0
Gene01520	74	6.21
Gene01521	43	2.36
Gene01522	384	12.76
Gene01523	408	11.75
Gene01524	194	10.88
Gene01525	0	0
Gene01526	1	1.01
Gene01527	48	6.43
Gene01528	18	2.08
Gene01529	282	25.36
Gene01530	2.68	1.74
Gene01531	0	0
Gene01532	185	23.25
Gene01533	0	0
Gene01534	3	0.48
Gene01535	35	7.08
Gene01536	238	6.95
Gene01537	593	22.84
Gene01538	1360	49.44
Gene01539	25	7.6
Gene01540	43	1.17
Gene01541	1	0.13
Gene01542	1	0.07
Gene01543	79	10.2
Gene01544	59	5.11
Gene01545	0	0
Gene01546	354	21.68
Gene01547	13	14.75
Gene01548	60	11.54
Gene01549	56	11.02
Gene01550	9	0.66
Gene01551	0	0
Gene01552	50	41.46
Gene01553	8	0.25
Gene01554	203	8
Gene01555	0	0
Gene01556	0	0
Gene01557	318	11.47
Gene01558	89	11.39
Gene01559	24	1.53
Gene01560	0	0
Gene01561	75	3.98
Gene01562	15	4.13
Gene01563	101	5.49
Gene01564	19	4.45
Gene01565	60	6.99
Gene01566	358	18.13
Gene01567	2	0.06
Gene01568	34	4.36
Gene01569	47	3.74
Gene01570	0	0
Gene01571	105	10.26
Gene01572	23	5
Gene01573	0	0
Gene01574	19	35.57
Gene01575	71	5.12
Gene01576	0	0
Gene01577	53	3.69
Gene01578	6.71	1.38
Gene01579	64	41.1
Gene01580	4	0.48
Gene01581	307	11.57
Gene01582	0	0
Gene01583	0	0
Gene01584	68	4.22
Gene01585	41	6.19
Gene01586	8	1.17
Gene01587	26	16.28
Gene01588	0	0
Gene01589	20	6.48
Gene01590	294	33.68
Gene01591	45	1.41
Gene01592	29	26.5
Gene01593	9	0.62
Gene01594	0	0
Gene01595	0	0
Gene01596	3	4.01
Gene01597	90	11.94
Gene01598	167	5.39
Gene01599	328	13.24
Gene01600	168	5.69
Gene01601	0	0
Gene01602	110	9.32
Gene01603	0	0
Gene01604	1207	33.44
Gene01605	95	8.75
Gene01606	9	2.35
Gene01607	0	0
Gene01608	0	0
Gene01609	2	0.04
Gene01610	505	28.48
Gene01611	306.29	65.32
Gene01612	741	32.37
Gene01613	346	27.06
Gene01614	0	0
Gene01615	0	0
Gene01616	21	3.29
Gene01617	19	0.62
Gene01618	0	0
Gene01619	111	13.95
Gene01620	51	1.49
Gene01621	51	5.1
Gene01622	458	279.63
Gene01623	87.98	2.99
Gene01624	0	0
Gene01625	9	6.92
Gene01626	60	10.77
Gene01627	0	0
Gene01628	374	29.47
Gene01629	0	0
Gene01630	3	8.54
Gene01631	147	7.64
Gene01632	62	5.17
Gene01633	511	15.12
Gene01634	140	6.62
Gene01635	2	0.11
Gene01636	0	0
Gene01637	0	0
Gene01638	8	0.26
Gene01639	55	2.1
Gene01640	465	7.63
Gene01641	5	1.55
Gene01642	1	0.04
Gene01643	24	1.42
Gene01644	143.71	37.24
Gene01645	30	12.62
Gene01646	88	7.96
Gene01647	169	13.54
Gene01648	80	8.08
Gene01649	101	11.45
Gene01650	0	0
Gene01651	65	8.96
Gene01652	10	1.15
Gene01653	11	3.3
Gene01654	48	5.51
Gene01655	517	37.29
Gene01656	8	0.55
Gene01657	85	6.16
Gene01658	928	38.08
Gene01659	120	33.69
Gene01660	0	0
Gene01661	0	0
Gene01662	0	0
Gene01663	0	0
Gene01664	0	0
Gene01665	0	0
Gene01666	170	9.51
Gene01667	76	6.49
Gene01668	1921	42.6
Gene01669	0	0
Gene01670	76	5.09
Gene01671	7	0.73
Gene01672	0	0
Gene01673	0	0
Gene01674	339	48.78
Gene01675	1	0.48
Gene01676	0	0
Gene01677	0	0
Gene01678	16	1.31
Gene01679	81	5.67
Gene01680	2.83	0.15
Gene01681	0	0
Gene01682	0	0
Gene01683	5	0.71
Gene01684	103	10.33
Gene01685	234	8.65
Gene01686	150	5.72
Gene01687	0	0
Gene01688	13	60.62
Gene01689	15	3.61
Gene01690	2	0.16
Gene01691	1189	136.2
Gene01692	25	5.88
Gene01693	0	0
Gene01694	28	4.75
Gene01695	16	4.05
Gene01696	23	17.94
Gene01697	6	18.29
Gene01698	579	9.53
Gene01699	23	2.35
Gene01700	9	1.15
Gene01701	763	27.66
Gene01702	2	2.1
Gene01703	0	0
Gene01704	29	17.71
Gene01705	0	0
Gene01706	35	5.62
Gene01707	343	91.05
Gene01708	44	1.95
Gene01709	131	34.36
Gene01710	0	0
Gene01711	11	2.85
Gene01712	60	13.46
Gene01713	272	56.07
Gene01714	5	0.84
Gene01715	62.42	2.4
Gene01716	3	0.49
Gene01717	133	19.07
Gene01718	125	3.79
Gene01719	999	45.51
Gene01720	1	0.05
Gene01721	2	0.34
Gene01722	9	3.82
Gene01723	0	0
Gene01724	4	0.19
Gene01725	2	1.8
Gene01726	158.62	42.62
Gene01727	774	150.2
Gene01728	94	2.82
Gene01729	3	4.19
Gene01730	9	1.22
Gene01731	178	17.52
Gene01732	2	1.39
Gene01733	69	22.36
Gene01734	8	5.2
Gene01735	1863	96.86
Gene01736	1	0.1
Gene01737	91	9.58
Gene01738	7	1.05
Gene01739	28	0.74
Gene01740	1402	1144.58
Gene01741	6	0.66
Gene01742	139	18.28
Gene01743	6	0.53
Gene01744	0	0
Gene01745	0	0
Gene01746	20	4.1
Gene01747	39	1.64
Gene01748	2	0.09
Gene01749	122	58.18
Gene01750	274	10.1
Gene01751	0	0
Gene01752	19	0.86
Gene01753	35	1.59
Gene01754	217	22.28
Gene01755	70	30.56
Gene01756	109	3.28
Gene01757	60	5.61
Gene01758	0	0
Gene01759	4	0.97
Gene01760	65	2.46
Gene01761	386	21.15
Gene01762	74	2.45
Gene01763	8	0.68
Gene01764	20	5.96
Gene01765	36	5.42
Gene01766	210	14.85
Gene01767	0	0
Gene01768	3	0.09
Gene01769	497.23	29.44
Gene01770	44	5.34
Gene01771	82	5.47
Gene01772	0	0
Gene01773	202	3.59
Gene01774	2	0.08
Gene01775	394	94.25
Gene01776	264	37.61
Gene01777	0	0
Gene01778	34	10.78
Gene01779	1	7.88
Gene01780	544	33.91
Gene01781	180	4.97
Gene01782	4	0.62
Gene01783	0	0
Gene01784	68	5.65
Gene01785	80	4.16
Gene01786	38	8.71
Gene01787	146	9.76
Gene01788	0	0
Gene01789	194	11.9
Gene01790	107	8.8
Gene01791	0	0
Gene01792	26	11.04
Gene01793	469	257.27
Gene01794	105	5.54
Gene01795	98	5.92
Gene01796	0	0
Gene01797	102	13.25
Gene01798	15	1.47
Gene01799	25	1.32
Gene01800	0	0
Gene01801	0	0
Gene01802	51	6.54
Gene01803	0	0
Gene01804	260	16.9
Gene01805	1	0.56
Gene01806	3	0.24
Gene01807	179	79.66
Gene01808	1	1.16
Gene01809	221	10.67
Gene01810	0	0
Gene01811	0	0
Gene01812	0	0
Gene01813	0	0
Gene01814	0	0
Gene01815	259	16.96
Gene01816	203	9.16
Gene01817	0	0
Gene01818	60	29.21
Gene01819	52	7.12
Gene01820	0	0
Gene01821	0	0
Gene01822	4	0.43
Gene01823	52	2.24
Gene01824	473	32.11
Gene01825	0	0
Gene01826	13	0.84
Gene01827	66	15.62
Gene01828	75	2.48
Gene01829	0	0
Gene01830	0	0
Gene01831	0	0
Gene01832	1	0.31
Gene01833	1	0.05
Gene01834	0	0
Gene01835	0	0
Gene01836	464	50.06
Gene01837	620	19.37
Gene01838	22	9.89
Gene01839	99	8.27
Gene01840	0	0
Gene01841	0	0
Gene01842	457	12.1
Gene01843	1	6.12
Gene01844	584	44.61
Gene01845	16	0.96
Gene01846	16	1.8
Gene01847	81	14.6
Gene01848	693	38.82
Gene01849	0	0
Gene01850	201.02	57.54
Gene01851	15	1.88
Gene01852	0	0
Gene01853	3	0.29
Gene01854	135	6.27
Gene01855	1	0.17
Gene01856	4919	356.01
Gene01857	96	9.07
Gene01858	150	13.26
Gene01859	90	5
Gene01860	0	0
Gene01861	6	1.08
Gene01862	10	1.62
Gene01863	50	6.27
Gene01864	3	0.37
Gene01865	0	0
Gene01866	1089	46.52
Gene01867	49	1.19
Gene01868	2	0.24
Gene01869	0	0
Gene01870	0	0
Gene01871	0	0
Gene01872	0	0
Gene01873	173	6.62
Gene01874	69.8	10.65
Gene01875	0	0
Gene01876	41	9.2
Gene01877	151	12.72
Gene01878	19	0.67
Gene01879	0	0
Gene01880	5	1.4
Gene01881	325	21.68
Gene01882	0	0
Gene01883	234	17.47
Gene01884	9	3.53
Gene01885	32	7.11
Gene01886	0	0
Gene01887	1	0.44
Gene01888	257	13.56
Gene01889	29	6.51
Gene01890	724	12.02
Gene01891	86	7.38
Gene01892	0	0
Gene01893	13	12.72
Gene01894	9	3.05
Gene01895	0	0
Gene01896	0	0
Gene01897	0	0
Gene01898	96	11.09
Gene01899	159	25.73
Gene01900	50	8.25
Gene01901	1	0.13
Gene01902	216	7.66
Gene01903	0	0
Gene01904	0	0
Gene01905	0	0
Gene01906	96	3.41
Gene01907	465	20.27
Gene01908	296	9.48
Gene01909	2	0.05
Gene01910	27	5.82
Gene01911	38	14.27
Gene01912	4	3.27
Gene01913	723	74.79
Gene01914	152	5.28
Gene01915	210	20.81
Gene01916	0	0
Gene01917	4	0.62
Gene01918	73	12.38
Gene01919	3	1.19
Gene01920	0	0
Gene01921	40	1.03
Gene01922	43	4.13
Gene01923	0	0
Gene01924	65	9.42
Gene01925	14	1.86
Gene01926	29	4.46
Gene01927	155	14.21
Gene01928	0	0
Gene01929	860	83.68
Gene01930	27	7.94
Gene01931	12	6.81
Gene01932	49	7.03
Gene01933	7	0.91
Gene01934	84	25.36
Gene01935	0	0
Gene01936	0	0
Gene01937	30	4.91
Gene01938	542	20.51
Gene01939	25	15.26
Gene01940	171	17.11
Gene01941	57	6.39
Gene01942	6	1.23
Gene01943	75	6.12
Gene01944	0	0
Gene01945	11	0.44
Gene01946	1303	36.05
Gene01947	1126	55.24
Gene01948	1	0.05
Gene01949	25	5.28
Gene01950	0	0
Gene01951	0	0
Gene01952	266	33.33
Gene01953	57	11.11
Gene01954	319	24.9
Gene01955	2193	56.67
Gene01956	6	2.62
Gene01957	111	2.86
Gene01958	2	0.51
Gene01959	356	41.9
Gene01960	647	37.27
Gene01961	5	1.59
Gene01962	0	0
Gene01963	0	0
Gene01964	20	0.65
Gene01965	81	13.21
Gene01966	29	1.5
Gene01967	146	13.86
Gene01968	8	1.56
Gene01969	1	0.1
Gene01970	0	0
Gene01971	0	0
Gene01972	0	0
Gene01973	73	13.38
Gene01974	35	42.16
Gene01975	1	0.16
Gene01976	77	7.26
Gene01977	167	2.46
Gene01978	0	0
Gene01979	151	3.77
Gene01980	361	15.63
Gene01981	51	6.79
Gene01982	14	8.76
Gene01983	69	2.78
Gene01984	31	3.12
Gene01985	0	0
Gene01986	78	16
Gene01987	23	8.5
Gene01988	2	0.57
Gene01989	23	3.59
Gene01990	184	31.32
Gene01991	292	25.45
Gene01992	0	0
Gene01993	0	0
Gene01994	0	0
Gene01995	43	49.76
Gene01996	103	36.55
Gene01997	0	0
Gene01998	9	0.78
Gene01999	118	10.16
Gene02000	8	0.5
Gene02001	3	0.08
Gene02002	74	4.59
Gene02003	8	51.42
Gene02004	29	12.09
Gene02005	148	7.66
Gene02006	95	4.63
Gene02007	482.96	15.18
Gene02008	0	0
Gene02009	107	9.2
Gene02010	73	8.94
Gene02011	0	0
Gene02012	2	1.02
Gene02013	0	0
Gene02014	134	7.21
Gene02015	61	9.11
Gene02016	0	0
Gene02017	0	0
Gene02018	0	0
Gene02019	152.06	9.78
Gene02020	244	25.61
Gene02021	173	13.58
Gene02022	46	34.33
Gene02023	1295	67.49
Gene02024	0	0
Gene02025	140	11.18
Gene02026	0	0
Gene02027	223	12.78
Gene02028	22	1.78
Gene02029	420	22.61
Gene02030	27	11.46
Gene02031	58	2.37
Gene02032	7	1.93
Gene02033	5	0.64
Gene02034	0	0
Gene02035	6	1.2
Gene02036	0	0
Gene02037	671	22.47
Gene02038	34	4.91
Gene02039	50	20.11
Gene02040	24	9.4
Gene02041	1196	80.54
Gene02042	0	0
Gene02043	25	7.76
Gene02044	15	3.98
Gene02045	59	3.2
Gene02046	4	0.99
Gene02047	0	0
Gene02048	155	13.03
Gene02049	310	13.64
Gene02050	38	6.08
Gene02051	0	0
Gene02052	4059	246.5
Gene02053	16	2.14
Gene02054	24	2.54
Gene02055	32.14	2.62
Gene02056	295	12.7
Gene02057	247	19.14
Gene02058	17	2.41
Gene02059	35	4.84
Gene02060	0	0
Gene02061	77	7.76
Gene02062	86	8.31
Gene02063	245.56	3.55
Gene02064	120	9.82
Gene02065	0	0
Gene02066	101	14.24
Gene02067	39	4.01
Gene02068	63	21.84
Gene02069	221	20.3
Gene02070	6	0.44
Gene02071	0	0
Gene02072	603	19.26
Gene02073	60	13.53
Gene02074	3044	308.15
Gene02075	402	139.36
Gene02076	297	19.01
Gene02077	97	9.82
Gene02078	28	16.89
Gene02079	0	0
Gene02080	119	21.91
Gene02081	0	0
Gene02082	27	2.8
Gene02083	2434	114.79
Gene02084	5	1.32
Gene02085	0	0
Gene02086	196	12.32
Gene02087	0	0
Gene02088	0	0
Gene02089	808.6	50.92
Gene02090	46.05	3.13
Gene02091	84	5.74
Gene02092	0	0
Gene02093	5	9.36
Gene02094	0	0
Gene02095	1184	372.75
Gene02096	0	0
Gene02097	148	6.41
Gene02098	44	5.24
Gene02099	1	0.2
Gene02100	267	13.92
Gene02101	0	0
Gene02102	0	0
Gene02103	11	2.16
Gene02104	12	3.07
Gene02105	0	0
Gene02106	4	0.63
Gene02107	0	0
Gene02108	27	4.15
Gene02109	21	1.16
Gene02110	0	0
Gene02111	0	0
Gene02112	79	7.6
Gene02113	255	42.89
Gene02114	475	25.96
Gene02115	5	0.94
Gene02116	0	0
Gene02117	0	0
Gene02118	18	0.68
Gene02119	66	1.54
Gene02120	0	0
Gene02121	33	2.92
Gene02122	170	11.2
Gene02123	0	0
Gene02124	0	0
Gene02125	1102	41.11
Gene02126	9	14.82
Gene02127	44	15.25
Gene02128	31	9.23
Gene02129	0	0
Gene02130	53	4.15
Gene02131	0	0
Gene02132	93	33.01
Gene02133	0	0
Gene02134	58	3.11
Gene02135	122	12.87
Gene02136	56	5.55
Gene02137	83	11.55
Gene02138	1173	36.16
Gene02139	0	0
Gene02140	0	0
Gene02141	0	0
Gene02142	4	4.63
Gene02143	1	1.87
Gene02144	0	0
Gene02145	0	0
Gene02146	0	0
Gene02147	240	36.63
Gene02148	12	2.1
Gene02149	87	5.31
Gene02150	0	0
Gene02151	125	9.45
Gene02152	12	0.31
Gene02153	14	4.97
Gene02154	3	2.49
Gene02155	36	3.42
Gene02156	352	18.69
Gene02157	1328	25.08
Gene02158	0	0
Gene02159	3	0.34
Gene02160	96	3.7
Gene02161	63	3.21
Gene02162	350	10.16
Gene02163	30	4.38
Gene02164	39	10.54
Gene02165	52	4.84
Gene02166	23	3.67
Gene02167	4	0.52
Gene02168	2	0.56
Gene02169	44	6.44
Gene02170	38	8.8
Gene02171	8	0.39
Gene02172	352	10.77
Gene02173	85	13.92
Gene02174	0	0
Gene02175	6	0.94
Gene02176	461	10.02
Gene02177	54	14.33
Gene02178	71	3.08
Gene02179	47	3.64
Gene02180	8	1.36
Gene02181	201	15.55
Gene02182	39	10.35
Gene02183	768	32.45
Gene02184	425	23.11
Gene02185	89	7.32
Gene02186	84	7.32
Gene02187	0	0
Gene02188	0	0
Gene02189	0	0
Gene02190	141	12.92
Gene02191	178	13.9
Gene02192	0	0
Gene02193	95.45	3.14
Gene02194	0	0
Gene02195	7	1.18
Gene02196	86	7.3
Gene02197	309	23.73
Gene02198	1	0.09
Gene02199	22	2.27
Gene02200	434	27.86
Gene02201	227	8.42
Gene02202	358	19.2
Gene02203	119	2.61
Gene02204	292	11.68
Gene02205	44	12.12
Gene02206	119	9.19
Gene02207	31	1.18
Gene02208	0	0
Gene02209	38	8.39
Gene02210	9	10.42
Gene02211	282.03	14.77
Gene02212	358	14.06
Gene02213	1	0.13
Gene02214	14	3.79
Gene02215	75	6.2
Gene02216	50	13.52
Gene02217	0	0
Gene02218	0	0
Gene02219	58	4.11
Gene02220	0	0
Gene02221	17	5.72
Gene02222	60	4.4
Gene02223	1112	43.18
Gene02224	0	0
Gene02225	0	0
Gene02226	400	14.54
Gene02227	1	1.03
Gene02228	0	0
Gene02229	146	5.12
Gene02230	369	26.57
Gene02231	26	3.09
Gene02232	0	0
Gene02233	285	10.57
Gene02234	184	25.78
Gene02235	2	0.2
Gene02236	84	6.22
Gene02237	70	14.86
Gene02238	169	15.1
Gene02239	344	7.68
Gene02240	171	23.12
Gene02241	239	52
Gene02242	174	6.84
Gene02243	0	0
Gene02244	15	0.85
Gene02245	1	0.37
Gene02246	1	0.83
Gene02247	55.65	1.66
Gene02248	30	24.12
Gene02249	26	30.09
Gene02250	20	2.69
Gene02251	69	19.75
Gene02252	107	11.01
Gene02253	67	7.57
Gene02254	176	6.12
Gene02255	30	3.41
Gene02256	110	9.71
Gene02257	304	16.12
Gene02258	0	0
Gene02259	8	6.15
Gene02260	6	0.72
Gene02261	101	31.35
Gene02262	167	11.35
Gene02263	90	4.45
Gene02264	187	7.02
Gene02265	243	14.8
Gene02266	5939	391.31
Gene02267	1	0.09
Gene02268	4	0.6
Gene02269	40	6.26
Gene02270	57	6.29
Gene02271	0	0
Gene02272	20	11.91
Gene02273	1209	49.57
Gene02274	53	13.34
Gene02275	12	10.44
Gene02276	11	0.74
Gene02277	48	1.85
Gene02278	3	2.79
Gene02279	200	24.28
Gene02280	130	5.9
Gene02281	122	32.98
Gene02282	10	1.65
Gene02283	30	4.41
Gene02284	1	0.09
Gene02285	2	0.12
Gene02286	35	3.43
Gene02287	0	0
Gene02288	50	4.22
Gene02289	28	9.78
Gene02290	651	16.68
Gene02291	1436	45.76
Gene02292	0	0
Gene02293	0	0
Gene02294	1965.66	90.11
Gene02295	39	1.68
Gene02296	257	16.38
Gene02297	22	2.72
Gene02298	1	1.87
Gene02299	0	0
Gene02300	8	1.26
Gene02301	3	8.83
Gene02302	195	13.72
Gene02303	27	40.4
Gene02304	145	11.82
Gene02305	194	21.47
Gene02306	44	7.49
Gene02307	0	0
Gene02308	2	8.23
Gene02309	55	6.56
Gene02310	0	0
Gene02311	12	4.36
Gene02312	10	2.33
Gene02313	279	23.18
Gene02314	621.65	22.46
Gene02315	47	2.04
Gene02316	1	3.05
Gene02317	26	2.51
Gene02318	0	0
Gene02319	0	0
Gene02320	51	3.29
Gene02321	196	13.16
Gene02322	0	0
Gene02323	0	0
Gene02324	35	2.87
Gene02325	50	2.76
Gene02326	75	10.65
Gene02327	121	20.68
Gene02328	5	20.58
Gene02329	116	18.49
Gene02330	55	14.42
Gene02331	100	11.24
Gene02332	167	8.82
Gene02333	0	0
Gene02334	115	6.25
Gene02335	46	11.99
Gene02336	62	6.34
Gene02337	0	0
Gene02338	32	6.05
Gene02339	13	0.59
Gene02340	207	9.74
Gene02341	15	0.44
Gene02342	248	9.58
Gene02343	65	3.6
Gene02344	5	41.59
Gene02345	0	0
Gene02346	49	8.44
Gene02347	1	0.06
Gene02348	0	0
Gene02349	0	0
Gene02350	79	2.21
Gene02351	92	11.95
Gene02352	153	6.45
Gene02353	702	31.67
Gene02354	68	10.96
Gene02355	0	0
Gene02356	0	0
Gene02357	347	32.94
Gene02358	348	11.56
Gene02359	0	0
Gene02360	180	8.25
Gene02361	67	2.92
Gene02362	339	27.21
Gene02363	18.2	3.06
Gene02364	215	5.36
Gene02365	13	0.64
Gene02366	50	1.84
Gene02367	0	0
Gene02368	0	0
Gene02369	43	1.35
Gene02370	131	7.32
Gene02371	46	4.7
Gene02372	26	3.37
Gene02373	0	0
Gene02374	112	17.47
Gene02375	15.55	4.63
Gene02376	0	0
Gene02377	4	0.33
Gene02378	19	1.1
Gene02379	0	0
Gene02380	0	0
Gene02381	94	4.77
Gene02382	0	0
Gene02383	159	44.93
Gene02384	5629	114.19
Gene02385	155	25.57
Gene02386	0	0
Gene02387	69	1.95
Gene02388	0	0
Gene02389	101	30.08
Gene02390	350	12.61
Gene02391	1	7.1
Gene02392	1	0.27
Gene02393	20	53.29
Gene02394	182	7.21
Gene02395	16	13.92
Gene02396	0	0
Gene02397	81	17.45
Gene02398	47	2.79
Gene02399	0	0
Gene02400	8	0.93
Gene02401	56.78	3.19
