GeneID	ExpectedReadCount	TPM
Gene01195	120	18.41
Gene01196	24	2.19
Gene01197	45	2.75
Gene01198	57.05	2.16
Gene01199	20	2.07
Gene01200	0	0
Gene01201	35	6.14
Gene01202	2	0.84
Gene01203	64	4.53
Gene01204	31	75.01
Gene01205	9.23	3.09
Gene01206	422	21.78
Gene01207	64	5.7
Gene01208	148	16.1
Gene01209	282	22.71
Gene01210	0	0
Gene01211	26	1.08
Gene01212	0	0
Gene01213	30	4.27
Gene01214	83	19.53
Gene01215	0	0
Gene01216	203	14.91
Gene01217	2	0.96
Gene01218	30	6.58
Gene01219	19	2.52
Gene01220	445.42	19.75
Gene01221	0	0
Gene01222	773	120.54
Gene01223	0	0
Gene01224	1	0.09
Gene01225	15	1.24
Gene01226	0	0
Gene01227	0	0
Gene01228	66	9.35
Gene01229	6	0.25
Gene01230	0	0
Gene01231	892	27.5
Gene01232	113	8.13
Gene01233	536	99.42
Gene01234	2	0.43
Gene01235	84	12.85
Gene01236	0	0
Gene01237	171.09	22.01
Gene01238	1	0.59
Gene01239	31	1.13
Gene01240	202	35.16
Gene01241	0	0
Gene01242	0	0
Gene01243	119	26.33
Gene01244	56	1.96
Gene01245	0	0
Gene01246	146	6.05
Gene01247	339	34.15
Gene01248	49.68	3.63
Gene01249	179	17.02
Gene01250	5	0.53
Gene01251	0	0
Gene01252	411	23.39
Gene01253	67	7.92
Gene01254	3142	100.09
Gene01255	401	18.25
Gene01256	798	36.57
Gene01257	195	21.45
Gene01258	0	0
Gene01259	0	0
Gene01260	1650	67.23
Gene01261	434	35.98
Gene01262	1485	141.52
Gene01263	36	35.75
Gene01264	89	13.66
Gene01265	1	1.59
Gene01266	17	1.23
Gene01267	9	18.06
Gene01268	2	0.22
Gene01269	0	0
Gene01270	2	0.15
Gene01271	1	0.15
Gene01272	446	22.32
Gene01273	95	7.13
Gene01274	508	28.64
Gene01275	0	0
Gene01276	0	0
Gene01277	54	3.5
Gene01278	37	15.36
Gene01279	504	27.32
Gene01280	33	1.05
Gene01281	323	39.24
Gene01282	10	0.45
Gene01283	10	12.21
Gene01284	304	19.67
Gene01285	0	0
Gene01286	307	6.41
Gene01287	0	0
Gene01288	46	8.15
Gene01289	0	0
Gene01290	175	25.08
Gene01291	0	0
Gene01292	253	9.82
Gene01293	51	18.45
Gene01294	9	10.59
Gene01295	1	0.09
Gene01296	384	51.63
Gene01297	135	13.51
Gene01298	193	53.72
Gene01299	16	2.97
Gene01300	15	2.31
Gene01301	0	0
Gene01302	0	0
Gene01303	232	56.5
Gene01304	0	0
Gene01305	90	9.79
Gene01306	0	0
Gene01307	40	3.32
Gene01308	1	0.63
Gene01309	47	17.9
Gene01310	205	14.85
Gene01311	5	1.55
Gene01312	0	0
Gene01313	0	0
Gene01314	724	39.69
Gene01315	120	6.24
Gene01316	0	0
Gene01317	0	0
Gene01318	79	8.51
Gene01319	0	0
Gene01320	206	11.33
Gene01321	2627	168.6
Gene01322	10	3.04
Gene01323	28	2.46
Gene01324	552	34.19
Gene01325	26.85	1.27
Gene01326	149	6.78
Gene01327	9	1.03
Gene01328	37	3.13
Gene01329	1438	68.39
Gene01330	600	39.3
Gene01331	989	52.65
Gene01332	36	7.21
Gene01333	1867	155.85
Gene01334	765	54.2
Gene01335	15	11.31
Gene01336	67.32	13.7
Gene01337	202	8.73
Gene01338	40	4.04
Gene01339	171	15.67
Gene01340	178	8.03
Gene01341	51	11.77
Gene01342	9	36.53
Gene01343	190	16.92
Gene01344	14	5.37
Gene01345	44	34.52
Gene01346	0	0
Gene01347	0	0
Gene01348	800	31.16
Gene01349	45	6.49
Gene01350	67	53.28
Gene01351	0	0
Gene01352	0	0
Gene01353	55.99	4.16
Gene01354	0	0
Gene01355	0	0
Gene01356	591	27.01
Gene01357	20	1.2
Gene01358	245	29.61
Gene01359	10	1.24
Gene01360	101	29.45
Gene01361	184	8.08
Gene01362	360	92.79
Gene01363	252	6.47
Gene01364	0	0
Gene01365	336	18.51
Gene01366	225	8.28
Gene01367	243	16.09
Gene01368	48	21.67
Gene01369	135	11.21
Gene01370	7397	274.88
Gene01371	591	15.69
Gene01372	0	0
Gene01373	131	14.48
Gene01374	295	9.31
Gene01375	129	21.52
Gene01376	36	1.68
Gene01377	0	0
Gene01378	474	141.55
Gene01379	5	0.73
Gene01380	201	38.17
Gene01381	824	201.7
Gene01382	145	24.1
Gene01383	59	27.36
Gene01384	0	0
Gene01385	135	22.67
Gene01386	818	34.75
Gene01387	151	10.21
Gene01388	0	0
Gene01389	202	49.45
Gene01390	60	1.9
Gene01391	0	0
Gene01392	140	4.86
Gene01393	116	12.17
Gene01394	116	3.59
Gene01395	0	0
Gene01396	50	7.23
Gene01397	785	30.43
Gene01398	68	2.25
Gene01399	41	17.89
Gene01400	186	41.16
Gene01401	48	6.38
Gene01402	1	0.05
Gene01403	168	9.78
Gene01404	0	0
Gene01405	26	3.03
Gene01406	45	3.84
Gene01407	0	0
Gene01408	0	0
Gene01409	34	13.89
Gene01410	273	13.23
Gene01411	1	0.08
Gene01412	159	6.19
Gene01413	83	8.65
Gene01414	104	9.85
Gene01415	197	20.01
Gene01416	0	0
Gene01417	133	24.11
Gene01418	208	17.21
Gene01419	10	0.39
Gene01420	0	0
Gene01421	0	0
Gene01422	390	35
Gene01423	14	1.99
Gene01424	7	1.47
Gene01425	1549	136.46
Gene01426	3	2.98
Gene01427	75.44	3.69
Gene01428	65	7.02
Gene01429	77	5.24
Gene01430	750	28.11
Gene01431	0	0
Gene01432	2552	135.1
Gene01433	0	0
Gene01434	5	0.66
Gene01435	41	8.95
Gene01436	111	5.74
Gene01437	0	0
Gene01438	85	5.3
Gene01439	735	23.31
Gene01440	18	1.67
Gene01441	87	3.11
Gene01442	5	5.89
Gene01443	260	10.23
Gene01444	367	15.56
Gene01445	549	88.49
Gene01446	77	7.1
Gene01447	0	0
Gene01448	0	0
Gene01449	35	3.19
Gene01450	38	4.25
Gene01451	114	31.73
Gene01452	6	38.26
Gene01453	253	21.3
Gene01454	0	0
Gene01455	734	35.55
Gene01456	76	4.76
Gene01457	0	0
Gene01458	2	0.16
Gene01459	97	17.26
Gene01460	125	40.78
Gene01461	0	0
Gene01462	0	0
Gene01463	301	56.05
Gene01464	13	15.87
Gene01465	1801	92.87
Gene01466	0	0
Gene01467	0	0
Gene01468	0	0
Gene01469	86	18.36
Gene01470	0	0
Gene01471	53	8.57
Gene01472	0	0
Gene01473	1	3.64
Gene01474	15	2.89
Gene01475	232	33.86
Gene01476	0	0
Gene01477	213	19.98
Gene01478	16	0.61
Gene01479	79	8.79
Gene01480	595	20.35
Gene01481	0	0
Gene01482	148	9.82
Gene01483	68	3.95
Gene01484	53	6.54
Gene01485	183	18.47
Gene01486	167	24.23
Gene01487	90	3.62
Gene01488	0	0
Gene01489	165	18.03
Gene01490	0	0
Gene01491	26	14.62
Gene01492	0	0
Gene01493	530	32.24
Gene01494	31	5.66
Gene01495	0	0
Gene01496	3	0.48
Gene01497	367	26
Gene01498	169	25.44
Gene01499	1587	80.7
Gene01500	12	0.88
Gene01501	169	20.58
Gene01502	20	3.06
Gene01503	59	8.83
Gene01504	27	6.89
Gene01505	396	67.22
Gene01506	295	10.64
Gene01507	686	14.26
Gene01508	0	0
Gene01509	167	16.44
Gene01510	279	27.81
Gene01511	685	42.37
Gene01512	168	4.23
Gene01513	12	33.63
Gene01514	0	0
Gene01515	712	24.82
Gene01516	5768.97	179.47
Gene01517	304	50.01
Gene01518	5	4.89
Gene01519	0	0
Gene01520	127	12.03
Gene01521	48	2.96
Gene01522	459	17.14
Gene01523	746	24.13
Gene01524	236	14.91
Gene01525	0	0
Gene01526	1	1.18
Gene01527	67	10.18
Gene01528	34	4.45
Gene01529	341	34.64
Gene01530	1.7	1.28
Gene01531	0	0
Gene01532	143	20.37
Gene01533	0	0
Gene01534	5	0.9
Gene01535	25	5.77
Gene01536	386	12.65
Gene01537	808	34.98
Gene01538	2600	106.2
Gene01539	30	10.47
Gene01540	47	1.44
Gene01541	0	0
Gene01542	2	0.15
Gene01543	29	4.25
Gene01544	10	0.98
Gene01545	0	0
Gene01546	376	25.94
Gene01547	16	21.08
Gene01548	80	17.54
Gene01549	84	18.85
Gene01550	10	0.83
Gene01551	0	0
Gene01552	69	66.38
Gene01553	6	0.21
Gene01554	529	23.43
Gene01555	0	0
Gene01556	0	0
Gene01557	427	17.31
Gene01558	104	15.09
Gene01559	125	8.98
Gene01560	0	0
Gene01561	77	4.6
Gene01562	22	6.95
Gene01563	186	11.37
Gene01564	21	5.62
Gene01565	72	9.49
Gene01566	612	34.87
Gene01567	0	0
Gene01568	49	7.13
Gene01569	72	6.46
Gene01570	0	0
Gene01571	424	46.86
Gene01572	111	27.59
Gene01573	0	0
Gene01574	30	65.08
Gene01575	78	6.34
Gene01576	0	0
Gene01577	48	3.77
Gene01578	1.25	0.29
Gene01579	69	51.34
Gene01580	6	0.82
Gene01581	463	19.62
Gene01582	0	0
Gene01583	0	0
Gene01584	107	7.48
Gene01585	60	10.29
Gene01586	10	1.66
Gene01587	43	31.18
Gene01588	0	0
Gene01589	46	17.13
Gene01590	329	42.68
Gene01591	32	1.12
Gene01592	42	44.54
Gene01593	10	0.77
Gene01594	0	0
Gene01595	0	0
Gene01596	4	6.21
Gene01597	100	15.05
Gene01598	135	4.89
Gene01599	415	18.84
Gene01600	178	6.77
Gene01601	0	0
Gene01602	123	11.77
Gene01603	0	0
Gene01604	1966	61.16
Gene01605	134	13.94
Gene01606	15	4.48
Gene01607	0	0
Gene01608	0	0
Gene01609	5	0.12
Gene01610	648	41.15
Gene01611	409.37	99.7
Gene01612	1019	50.06
Gene01613	445	39.27
Gene01614	0	0
Gene01615	0	0
Gene01616	34	6.05
Gene01617	19.18	0.7
Gene01618	4	0.41
Gene01619	251	35.76
Gene01620	45	1.47
Gene01621	66	7.47
Gene01622	352	248.87
Gene01623	124.92	4.76
Gene01624	1	0.36
Gene01625	17	15.15
Gene01626	76	15.54
Gene01627	1	0.23
Gene01628	577	51.3
Gene01629	0	0
Gene01630	5	16.44
Gene01631	147	8.6
Gene01632	112	10.55
Gene01633	780	25.92
Gene01634	190	10.1
Gene01635	2	0.13
Gene01636	0	0
Gene01637	1	6.1
Gene01638	8	0.29
Gene01639	83	3.55
Gene01640	670	12.32
Gene01641	12	4.28
Gene01642	2	0.08
Gene01643	42	2.79
Gene01644	163.63	48.57
Gene01645	58	28.14
Gene01646	111	11.35
Gene01647	212	19.17
Gene01648	173	19.76
Gene01649	146	18.73
Gene01650	0	0
Gene01651	117	18.3
Gene01652	8	1.04
Gene01653	9	3.1
Gene01654	33	4.29
Gene01655	692	56.29
Gene01656	6	0.46
Gene01657	114	9.32
Gene01658	1157	53.38
Gene01659	122	39.28
Gene01660	0	0
Gene01661	0	0
Gene01662	0	0
Gene01663	0	0
Gene01664	0	0
Gene01665	0	0
Gene01666	222	13.98
Gene01667	73	7.04
Gene01668	2836	70.57
Gene01669	0	0
Gene01670	90	6.8
Gene01671	4	0.47
Gene01672	0	0
Gene01673	0	0
Gene01674	428	69.93
Gene01675	2	1.1
Gene01676	0	0
Gene01677	0	0
Gene01678	13	1.21
Gene01679	101	7.97
Gene01680	17	1
Gene01681	0	0
Gene01682	0	0
Gene01683	11	1.77
Gene01684	100	11.34
Gene01685	301	12.51
Gene01686	182	7.79
Gene01687	0	0
Gene01688	10	53.52
Gene01689	17	4.68
Gene01690	1	0.09
Gene01691	3551	460.62
Gene01692	33	8.88
Gene01693	0	0
Gene01694	47	9.07
Gene01695	16	4.64
Gene01696	24	21.71
Gene01697	7	24.62
Gene01698	731	13.5
Gene01699	46	5.3
Gene01700	83	12.04
Gene01701	1268	51.66
Gene01702	8	9.77
Gene01703	2	0.18
Gene01704	27	19.09
Gene01705	0	0
Gene01706	35	6.39
Gene01707	414	125.92
Gene01708	88	4.39
Gene01709	164	49.27
Gene01710	0	0
Gene01711	14	4.16
Gene01712	81	20.77
Gene01713	334	78.58
Gene01714	4	0.77
Gene01715	80.99	3.5
Gene01716	15	2.8
Gene01717	145	23.61
Gene01718	186	6.33
Gene01719	1143	58.56
Gene01720	1	0.06
Gene01721	0	0
Gene01722	8	3.92
Gene01723	0	0
Gene01724	7	0.37
Gene01725	3	3.13
Gene01726	182.65	56.25
Gene01727	1181	261.34
Gene01728	104	3.5
Gene01729	3	4.86
Gene01730	14	2.15
Gene01731	159	17.69
Gene01732	2	1.61
Gene01733	87	32.4
Gene01734	29	21.86
Gene01735	2980	174.38
Gene01736	2	0.23
Gene01737	83	9.88
Gene01738	2	0.34
Gene01739	44	1.31
Gene01740	1414	1339.22
Gene01741	2	0.25
Gene01742	231	34.45
Gene01743	13	1.3
Gene01744	0	0
Gene01745	0	0
Gene01746	34	7.96
Gene01747	53	2.51
Gene01748	6	0.29
Gene01749	153	84.29
Gene01750	304	12.59
Gene01751	0	0
Gene01752	16	0.82
Gene01753	64	3.28
Gene01754	305	35.43
Gene01755	79	39.81
Gene01756	119	4.03
Gene01757	48	5.07
Gene01758	0	0
Gene01759	1	0.28
Gene01760	132	5.61
Gene01761	478	29.49
Gene01762	81	3.01
Gene01763	14	1.34
Gene01764	50	17.1
Gene01765	67	11.45
Gene01766	252	20.09
Gene01767	0	0
Gene01768	7	0.24
Gene01769	570.72	38.06
Gene01770	28	3.85
Gene01771	94	7.07
Gene01772	0	0
Gene01773	262	5.22
Gene01774	1	0.05
Gene01775	503	137.65
Gene01776	349	56.44
Gene01777	0	0
Gene01778	52	18.94
Gene01779	4	35.87
Gene01780	763	53.58
Gene01781	254	7.88
Gene01782	2	0.35
Gene01783	0	0
Gene01784	209	19.6
Gene01785	96	5.62
Gene01786	40	10.48
Gene01787	203	15.29
Gene01788	0	0
Gene01789	239	16.52
Gene01790	125	11.61
Gene01791	1	0.08
Gene01792	35	17.14
Gene01793	349	221.49
Gene01794	231	13.72
Gene01795	110	7.48
Gene01796	2	1.53
Gene01797	299	44.04
Gene01798	24	2.66
Gene01799	35	2.07
Gene01800	0	0
Gene01801	0	0
Gene01802	111	16.15
Gene01803	0	0
Gene01804	342	25.05
Gene01805	0	0
Gene01806	11	0.97
Gene01807	310	159.24
Gene01808	1	1.34
Gene01809	276	14.99
Gene01810	0	0
Gene01811	0	0
Gene01812	0	0
Gene01813	0	0
Gene01814	0	0
Gene01815	338	24.94
Gene01816	105	5.33
Gene01817	0	0
Gene01818	62	34.87
Gene01819	71	11.04
Gene01820	0	0
Gene01821	0	0
Gene01822	5	0.61
Gene01823	113	5.48
Gene01824	630	48.21
Gene01825	0	0
Gene01826	19	1.38
Gene01827	80	21.65
Gene01828	114	4.23
Gene01829	0	0
Gene01830	0	0
Gene01831	0	0
Gene01832	0	0
Gene01833	0	0
Gene01834	0	0
Gene01835	0	0
Gene01836	655	79.97
Gene01837	824	28.91
Gene01838	33	17.12
Gene01839	135	12.74
Gene01840	2	13.99
Gene01841	0	0
Gene01842	654	19.45
Gene01843	1	7
Gene01844	671	57.83
Gene01845	17	1.15
Gene01846	22	2.81
Gene01847	123	25.25
Gene01848	860	54.25
Gene01849	0	0
Gene01850	351.68	115.48
Gene01851	23	3.27
Gene01852	1	3.64
Gene01853	18	1.99
Gene01854	242	12.64
Gene01855	4	0.77
Gene01856	7138	582.6
Gene01857	108	11.54
Gene01858	276	27.57
Gene01859	126	7.89
Gene01860	0	0
Gene01861	6	1.23
Gene01862	11	2.02
Gene01863	54	7.67
Gene01864	3	0.42
Gene01865	0	0
Gene01866	1758	84.45
Gene01867	55	1.5
Gene01868	3	0.41
Gene01869	0	0
Gene01870	0	0
Gene01871	6	1.05
Gene01872	0	0
Gene01873	205	8.82
Gene01874	103.25	17.91
Gene01875	1	0.34
Gene01876	77.05	19.75
Gene01877	190	18.07
Gene01878	23	0.91
Gene01879	0	0
Gene01880	5	1.61
Gene01881	484	36.39
Gene01882	0	0
Gene01883	358	30.15
Gene01884	22	9.93
Gene01885	32	8.12
Gene01886	0	0
Gene01887	3	1.51
Gene01888	332	19.72
Gene01889	35	8.97
Gene01890	915	17.03
Gene01891	129	12.49
Gene01892	0	0
Gene01893	20	22.72
Gene01894	9	3.51
Gene01895	0	0
Gene01896	0	0
Gene01897	0	0
Gene01898	108	14.12
Gene01899	223	41.05
Gene01900	92	17.27
Gene01901	5	0.75
Gene01902	277	11.03
Gene01903	0	0
Gene01904	0	0
Gene01905	1	0.03
Gene01906	149	5.95
Gene01907	572	28.04
Gene01908	575	20.69
Gene01909	5	0.14
Gene01910	36	8.86
Gene01911	32	13.84
Gene01912	2	1.89
Gene01913	1157	135.38
Gene01914	210	8.2
Gene01915	318	35.64
Gene01916	0	0
Gene01917	2	0.35
Gene01918	96	18.52
Gene01919	7	3.19
Gene01920	0	0
Gene01921	132	3.8
Gene01922	71	7.7
Gene01923	0	0
Gene01924	86	14.15
Gene01925	17	2.56
Gene01926	20	3.49
Gene01927	191	19.78
Gene01928	0	0
Gene01929	1271	139.82
Gene01930	35	11.81
Gene01931	15	9.86
Gene01932	53	8.63
Gene01933	11	1.63
Gene01934	88	30.51
Gene01935	0	0
Gene01936	0	0
Gene01937	36	6.7
Gene01938	782	33.25
Gene01939	23	16.26
Gene01940	189	21.38
Gene01941	89	11.3
Gene01942	10	2.34
Gene01943	103	9.49
Gene01944	0	0
Gene01945	43	1.94
Gene01946	1757	54.59
Gene01947	1870	103.23
Gene01948	0	0
Gene01949	41	9.89
Gene01950	0	0
Gene01951	0	0
Gene01952	466	66.19
Gene01953	113	25.12
Gene01954	484	42.64
Gene01955	3166	91.85
Gene01956	11	5.54
Gene01957	247	7.14
Gene01958	1	0.29
Gene01959	651	86.8
Gene01960	797	51.71
Gene01961	3	1.09
Gene01962	0	0
Gene01963	0	0
Gene01964	34	1.24
Gene01965	115	21.33
Gene01966	31	1.81
Gene01967	197	21.14
Gene01968	7	1.56
Gene01969	0	0
Gene01970	3	1.48
Gene01971	0	0
Gene01972	0	0
Gene01973	106	22.14
Gene01974	64	89.47
Gene01975	1	0.18
Gene01976	91	9.7
Gene01977	256	4.23
Gene01978	0	0
Gene01979	337.82	9.47
Gene01980	406	19.76
Gene01981	91	13.74
Gene01982	15	10.88
Gene01983	178	8.06
Gene01984	53	6.04
Gene01985	0	0
Gene01986	57	13.35
Gene01987	25	10.64
Gene01988	2	0.66
Gene01989	34	6.03
Gene01990	139	26.93
Gene01991	259	25.5
Gene01992	0	0
Gene01993	0	0
Gene01994	0	0
Gene01995	52	69.85
Gene01996	173	70.66
Gene01997	1	0.09
Gene01998	11	1.08
Gene01999	166	16.14
Gene02000	9	0.64
Gene02001	14	0.42
Gene02002	95	6.63
Gene02003	16	117.41
Gene02004	28	13.46
Gene02005	271	15.78
Gene02006	132	7.24
Gene02007	2580.66	91.08
Gene02008	0	0
Gene02009	152	14.75
Gene02010	102	14.15
Gene02011	0	0
Gene02012	2	1.17
Gene02013	0	0
Gene02014	177	10.73
Gene02015	58	9.85
Gene02016	0	0
Gene02017	0	0
Gene02018	0	0
Gene02019	305	22.1
Gene02020	460	54.63
Gene02021	210	18.6
Gene02022	48	41.54
Gene02023	1721	100.95
Gene02024	2	44.11
Gene02025	186	16.76
Gene02026	1	0.13
Gene02027	300	19.36
Gene02028	51	4.65
Gene02029	641	38.84
Gene02030	24	11.75
Gene02031	74	3.4
Gene02032	13	4.11
Gene02033	8	1.16
Gene02034	0	0
Gene02035	6	1.37
Gene02036	2	0.97
Gene02037	795	29.92
Gene02038	54	8.85
Gene02039	64	29.67
Gene02040	35	15.8
Gene02041	1068	81.07
Gene02042	0	0
Gene02043	39	13.91
Gene02044	18	5.47
Gene02045	82	5
Gene02046	3	0.85
Gene02047	0	0
Gene02048	216	20.5
Gene02049	707	34.98
Gene02050	45	8.19
Gene02051	0	0
Gene02052	5633	385.34
Gene02053	13	1.98
Gene02054	28	3.36
Gene02055	49	4.51
Gene02056	478	23.15
Gene02057	360	31.48
Gene02058	31	4.98
Gene02059	35	5.49
Gene02060	0	0
Gene02061	110	12.53
Gene02062	90	9.83
Gene02063	325.16	5.28
Gene02064	154	14.22
Gene02065	0	0
Gene02066	113	18.09
Gene02067	35	4.08
Gene02068	91	36.29
Gene02069	339	35.18
Gene02070	10.09	0.84
Gene02071	0	0
Gene02072	839	30.1
Gene02073	55	14.18
Gene02074	3107	355.71
Gene02075	647	258.05
Gene02076	393	28.35
Gene02077	111	12.71
Gene02078	34	23.74
Gene02079	4	0.44
Gene02080	147	30.83
Gene02081	2	0.12
Gene02082	52	6.1
Gene02083	3983	211.32
Gene02084	14	4.23
Gene02085	0	0
Gene02086	252	17.85
Gene02087	6	0.49
Gene02088	0	0
Gene02089	1777.36	126.1
Gene02090	79.55	6.09
Gene02091	128.02	9.86
Gene02092	0	0
Gene02093	8	17.35
Gene02094	0	0
Gene02095	1652	597.51
Gene02096	0	0
Gene02097	153	7.45
Gene02098	85	11.46
Gene02099	0	0
Gene02100	426	24.99
Gene02101	0	0
Gene02102	0	0
Gene02103	12	2.69
Gene02104	11	3.23
Gene02105	2	0.44
Gene02106	4	0.72
Gene02107	0	0
Gene02108	24	4.19
Gene02109	31	1.92
Gene02110	0	0
Gene02111	0	0
Gene02112	71	7.72
Gene02113	373	71.39
Gene02114	729	44.86
Gene02115	7	1.5
Gene02116	0	0
Gene02117	1	0.04
Gene02118	13	0.55
Gene02119	85	2.23
Gene02120	0	0
Gene02121	64	6.39
Gene02122	225	16.71
Gene02123	0	0
Gene02124	1	1.74
Gene02125	1468	61.54
Gene02126	13	24.82
Gene02127	59	23.53
Gene02128	43	14.7
Gene02129	30	2.39
Gene02130	111	9.81
Gene02131	0	0
Gene02132	129	52.69
Gene02133	0	0
Gene02134	100	6.04
Gene02135	169	20.17
Gene02136	74	8.29
Gene02137	133	21.01
Gene02138	1451	50.25
Gene02139	0	0
Gene02140	0	0
Gene02141	0	0
Gene02142	2	2.69
Gene02143	0	0
Gene02144	0	0
Gene02145	0	0
Gene02146	0	0
Gene02147	359	62.26
Gene02148	25	4.98
Gene02149	161	11.06
Gene02150	0	0
Gene02151	153	13.05
Gene02152	14	0.41
Gene02153	23	9.39
Gene02154	1	0.96
Gene02155	37	3.97
Gene02156	391	23.37
Gene02157	1586	33.6
Gene02158	0	0
Gene02159	10	1.27
Gene02160	137	5.93
Gene02161	74	4.24
Gene02162	475	15.48
Gene02163	26	4.31
Gene02164	47	14.56
Gene02165	97	10.2
Gene02166	23	4.17
Gene02167	5	0.73
Gene02168	0	0
Gene02169	64	10.64
Gene02170	52	13.77
Gene02171	7	0.38
Gene02172	554	19.05
Gene02173	122	22.72
Gene02174	1	0.39
Gene02175	12	2.13
Gene02176	694	16.93
Gene02177	89	27.07
Gene02178	63	3.07
Gene02179	45	3.94
Gene02180	12	2.32
Gene02181	241	21.04
Gene02182	46	13.99
Gene02183	602	28.6
Gene02184	713	43.65
Gene02185	96	8.92
Gene02186	116	11.42
Gene02187	0	0
Gene02188	0	0
Gene02189	1	0.16
Gene02190	179	18.54
Gene02191	185	16.3
Gene02192	0	0
Gene02193	195.49	7.23
Gene02194	0	0
Gene02195	9	1.72
Gene02196	145	13.9
Gene02197	443	38.39
Gene02198	2	0.2
Gene02199	30	3.5
Gene02200	622	45
Gene02201	234	9.76
Gene02202	1172	70.75
Gene02203	239	5.89
Gene02204	317	14.25
Gene02205	57	18
Gene02206	249	21.69
Gene02207	35	1.49
Gene02208	0	0
Gene02209	48	12.12
Gene02210	13	17.46
Gene02211	428.04	25.23
Gene02212	515	22.73
Gene02213	2	0.3
Gene02214	31	9.61
Gene02215	80	7.46
Gene02216	90	27.89
Gene02217	0	0
Gene02218	0	0
Gene02219	64	5.12
Gene02220	0	0
Gene02221	49	18.95
Gene02222	62	5.13
Gene02223	2010	87.73
Gene02224	0	0
Gene02225	0	0
Gene02226	620	25.33
Gene02227	0	0
Gene02228	0	0
Gene02229	227	8.95
Gene02230	604	49.05
Gene02231	31	4.17
Gene02232	0	0
Gene02233	392	16.33
Gene02234	217	34.51
Gene02235	7	0.78
Gene02236	109	9.1
Gene02237	108	26.17
Gene02238	204	20.59
Gene02239	478	11.98
Gene02240	236	36.21
Gene02241	346	85.99
Gene02242	231	10.2
Gene02243	0	0
Gene02244	23	1.47
Gene02245	3	1.29
Gene02246	0	0
Gene02247	37.73	1.27
Gene02248	26	24.25
Gene02249	40	53.73
Gene02250	44	6.71
Gene02251	94	30.87
Gene02252	158	18.4
Gene02253	97	12.41
Gene02254	243	9.5
Gene02255	55	7.08
Gene02256	127	12.66
Gene02257	417	24.89
Gene02258	0	0
Gene02259	10	8.91
Gene02260	3	0.41
Gene02261	131	46.71
Gene02262	183	14.03
Gene02263	228	12.67
Gene02264	126	5.32
Gene02265	313	21.47
Gene02266	7590	563.62
Gene02267	2	0.2
Gene02268	11	1.87
Gene02269	49	8.72
Gene02270	61	7.62
Gene02271	1	0.24
Gene02272	25	17.24
Gene02273	2182	100.57
Gene02274	63	18.15
Gene02275	10	10.09
Gene02276	15	1.13
Gene02277	56	2.42
Gene02278	9	9.71
Gene02279	281	38.65
Gene02280	239	12.21
Gene02281	156	48.34
Gene02282	20	3.75
Gene02283	49	8.17
Gene02284	0	0
Gene02285	0	0
Gene02286	48	5.32
Gene02287	0	0
Gene02288	82	7.81
Gene02289	34	13.67
Gene02290	880	25.31
Gene02291	1809	64.76
Gene02292	0	0
Gene02293	0	0
Gene02294	1567.82	80.85
Gene02295	123	5.97
Gene02296	361	25.92
Gene02297	31	4.35
Gene02298	3	6.51
Gene02299	0	0
Gene02300	14	2.51
Gene02301	5	17
Gene02302	226	17.93
Gene02303	44	76.37
Gene02304	218	20.06
Gene02305	305	38.21
Gene02306	70	13.56
Gene02307	1	0.13
Gene02308	2	9.47
Gene02309	52	7.03
Gene02310	0	0
Gene02311	6	2.51
Gene02312	20	5.32
Gene02313	308	28.89
Gene02314	869.93	35.32
Gene02315	60	2.93
Gene02316	1	3.52
Gene02317	21	2.29
Gene02318	0	0
Gene02319	0	0
Gene02320	66	4.8
Gene02321	240	18.16
Gene02322	0	0
Gene02323	0	0
Gene02324	58	5.38
Gene02325	54	3.35
Gene02326	90	14.51
Gene02327	184	35.79
Gene02328	11	52.06
Gene02329	147	26.65
Gene02330	65	19.53
Gene02331	108.01	13.75
Gene02332	255	15.16
Gene02333	0	0
Gene02334	149	9.11
Gene02335	45	13.44
Gene02336	73	8.44
Gene02337	0	0
Gene02338	46	9.91
Gene02339	18	0.91
Gene02340	269	14.24
Gene02341	24	0.79
Gene02342	324	14.06
Gene02343	78	4.86
Gene02344	4	37.81
Gene02345	0	0
Gene02346	53	10.39
Gene02347	5	0.32
Gene02348	0	0
Gene02349	0	0
Gene02350	106	3.34
Gene02351	131	19.3
Gene02352	281	13.32
Gene02353	963	48.87
Gene02354	108	19.8
Gene02355	0	0
Gene02356	0	0
Gene02357	455	48.82
Gene02358	674	25.14
Gene02359	1	0.63
Gene02360	259	13.36
Gene02361	108	5.29
Gene02362	499	45.21
Gene02363	12.12	2.32
Gene02364	233	6.53
Gene02365	2	0.11
Gene02366	97	4
Gene02367	0	0
Gene02368	1	3.64
Gene02369	23	0.81
Gene02370	108	6.79
Gene02371	46	5.32
Gene02372	32	4.7
Gene02373	0	0
Gene02374	148	26.24
Gene02375	17.78	6.08
Gene02376	0	0
Gene02377	3	0.28
Gene02378	35	2.27
Gene02379	0	0
Gene02380	2	1.27
Gene02381	90	5.13
Gene02382	0	0
Gene02383	203	65.79
Gene02384	6683	152.11
Gene02385	298	55.92
Gene02386	0	0
Gene02387	121	3.84
Gene02388	0	0
Gene02389	202	69.07
Gene02390	465	18.83
Gene02391	3	24.29
Gene02392	5	1.53
Gene02393	13	40.03
Gene02394	285	12.68
